target_mode,feature,operator,threshold,matched,precision,recall,f1
timeout_loss,mfe_5m,<=,0.6825000000002319,81,0.14814814814814814,0.8571428571428571,0.25263157894736843
overnight_medium,mfe_5m,>=,0.14999999999997726,54,0.2037037037037037,0.3235294117647059,0.25
overnight_medium,mfe_30m,>=,0.6800000000000637,54,0.2037037037037037,0.3235294117647059,0.25
quick_low,mae_5m,<=,-0.38999999999998636,54,0.2037037037037037,0.3235294117647059,0.25
late_high,mfe_30m,>=,0.023749999999893134,81,0.14814814814814814,0.6666666666666666,0.24242424242424243
timeout_loss,entry_minute,<=,20.0,70,0.14285714285714285,0.7142857142857143,0.23809523809523808
late_high,entry_minute,>=,20.0,58,0.15517241379310345,0.5,0.2368421052631579
timeout_loss,entry_hour,<=,22.0,107,0.1308411214953271,1.0,0.23140495867768593
timeout_loss,entry_hour,<=,22.0,107,0.1308411214953271,1.0,0.23140495867768593
timeout_loss,entry_hour,<=,22.0,107,0.1308411214953271,1.0,0.23140495867768593
overnight_medium,mae_30m,<=,-1.6799999999998931,27,0.25925925925925924,0.20588235294117646,0.22950819672131148
overnight_medium,early_adverse_max,>=,1.6799999999998931,27,0.25925925925925924,0.20588235294117646,0.22950819672131148
timeout_loss,entry_minute,>=,0.0,108,0.12962962962962962,1.0,0.22950819672131148
timeout_loss,mfe_5m,>=,-0.2599999999999909,82,0.13414634146341464,0.7857142857142857,0.22916666666666669
late_high,mae_5m,>=,-0.10999999999984311,27,0.18518518518518517,0.2777777777777778,0.22222222222222224
late_high,mfe_5m,>=,0.14999999999997726,54,0.14814814814814814,0.4444444444444444,0.2222222222222222
late_high,mfe_30m,>=,0.6800000000000637,54,0.14814814814814814,0.4444444444444444,0.2222222222222222
timeout_loss,entry_minute,<=,30.0,87,0.12643678160919541,0.7857142857142857,0.21782178217821782
late_high,mae_30m,>=,-1.6799999999998931,81,0.12345679012345678,0.5555555555555556,0.20202020202020202
late_high,early_adverse_max,<=,1.6799999999998931,81,0.12345679012345678,0.5555555555555556,0.20202020202020202
late_high,mae_5m,<=,-0.38999999999998636,54,0.12962962962962962,0.3888888888888889,0.19444444444444445
late_high,mae_30m,>=,-0.8150000000000546,54,0.12962962962962962,0.3888888888888889,0.19444444444444445
late_high,early_adverse_max,<=,0.8149999999999409,54,0.12962962962962962,0.3888888888888889,0.19444444444444445
mixed_other,mfe_30m,<=,0.6800000000000637,54,0.1111111111111111,0.75,0.19354838709677416
